PassengerId,Survived,Pclass,Sex,SibSp,Parch,Fare,Embarked,Deck,countDeck,Title,port_sex,Age_bin,FamilySize,Ticket_freq
991,-1,3,male,0,0,8,S,U,1014,Mr,623,6,Alone,1
992,-1,1,female,1,0,55,C,C,94,Mrs,113,8,Small,2
993,-1,2,male,1,0,26,S,U,1014,Mr,623,4,Small,2
994,-1,3,male,0,0,7,Q,U,1014,Mr,63,6,Alone,1
995,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
996,-1,3,female,1,1,8,C,U,1014,Mrs,113,1,Small,2
997,-1,3,male,0,0,22,S,U,1014,Mr,623,4,Alone,3
998,-1,3,male,0,0,7,Q,U,1014,Mr,63,2,Alone,1
999,-1,3,male,0,0,7,Q,U,1014,Mr,63,4,Alone,1
1000,-1,3,male,0,0,8,S,U,1014,Mr,623,6,Alone,1
1001,-1,2,male,0,0,13,S,F,21,Mr,623,1,Alone,1
1002,-1,2,male,0,0,15,C,U,1014,Mr,157,8,Alone,1
1003,-1,3,female,0,0,7,Q,U,1014,Miss,60,6,Alone,1
1004,-1,1,female,0,0,31,C,A,22,Miss,113,7,Alone,1
1005,-1,3,female,0,0,7,Q,U,1014,Miss,60,1,Alone,1
1006,-1,1,female,1,0,221,S,C,94,Mrs,293,9,Small,4
1007,-1,3,male,1,0,14,C,U,1014,Mr,157,1,Small,2
1008,-1,3,male,0,0,6,C,U,1014,Mr,157,6,Alone,1
1009,-1,3,female,1,1,16,S,G,5,Miss,293,0,Small,3
1010,-1,1,male,0,0,75,C,C,94,Mr,157,7,Alone,2
1011,-1,2,female,1,0,26,S,U,1014,Mrs,293,5,Small,2
1012,-1,2,female,0,0,15,S,U,1014,Miss,293,0,Alone,2
1013,-1,3,male,1,0,7,Q,U,1014,Mr,63,2,Small,1
1014,-1,1,female,1,0,57,C,C,94,Mrs,113,6,Small,2
1015,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1016,-1,3,male,0,0,7,Q,U,1014,Mr,63,8,Alone,1
1017,-1,3,female,0,1,16,S,U,1014,Miss,293,1,Small,2
1018,-1,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
1019,-1,3,female,2,0,23,Q,U,1014,Miss,60,6,Small,3
1020,-1,2,male,0,0,13,S,U,1014,Mr,623,8,Alone,1
1021,-1,3,male,0,0,8,S,U,1014,Mr,623,3,Alone,1
1022,-1,3,male,0,0,8,S,U,1014,Mr,623,6,Alone,1
1023,-1,1,male,0,0,28,C,C,94,Rare,157,9,Alone,1
1024,-1,3,female,0,4,25,S,U,1014,Mrs,293,2,Medium,5
1025,-1,3,male,1,0,6,C,U,1014,Mr,157,8,Small,1
1026,-1,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1
1027,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1028,-1,3,male,0,0,7,C,U,1014,Mr,157,4,Alone,1
1029,-1,2,male,0,0,13,S,U,1014,Mr,623,4,Alone,1
1030,-1,3,female,0,0,8,S,U,1014,Miss,293,3,Alone,1
1031,-1,3,male,1,6,46,S,U,1014,Mr,623,8,Large,8
1032,-1,3,female,5,2,46,S,U,1014,Miss,293,0,Large,8
1033,-1,1,female,0,0,151,S,U,1014,Miss,293,6,Alone,6
1034,-1,1,male,1,3,262,C,B,65,Mr,157,9,Medium,7
1035,-1,2,male,0,0,26,S,U,1014,Mr,623,4,Alone,2
1036,-1,1,male,0,0,26,S,U,1014,Mr,623,8,Alone,1
1037,-1,3,male,3,0,18,S,U,1014,Mr,623,5,Small,2
1038,-1,1,male,0,0,51,S,E,41,Mr,623,4,Alone,2
1039,-1,3,male,0,0,8,S,U,1014,Mr,623,2,Alone,1
1040,-1,1,male,0,0,26,S,U,1014,Mr,623,1,Alone,1
1041,-1,2,male,1,1,26,S,U,1014,Rare,623,5,Small,2
1042,-1,1,female,0,1,83,C,C,94,Mrs,113,3,Small,3
1043,-1,3,male,0,0,7,C,U,1014,Mr,157,7,Alone,1
1044,-1,3,male,0,0,14,S,U,1014,Mr,623,9,Alone,1
1045,-1,3,female,0,2,12,S,U,1014,Mrs,293,7,Small,2
1046,-1,3,male,4,2,31,S,U,1014,Master,623,0,Large,7
1047,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1048,-1,1,female,0,0,221,S,C,94,Miss,293,5,Alone,4
1049,-1,3,female,0,0,7,S,U,1014,Miss,293,3,Alone,1
1050,-1,1,male,0,0,26,S,D,46,Mr,623,8,Alone,1
1051,-1,3,female,0,2,13,S,U,1014,Mrs,293,4,Small,3
1052,-1,3,female,0,0,7,Q,U,1014,Miss,60,1,Alone,1
1053,-1,3,male,1,1,15,C,U,1014,Master,157,0,Small,3
1054,-1,2,female,0,0,13,S,U,1014,Miss,293,4,Alone,1
1055,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1056,-1,2,male,0,0,13,S,U,1014,Rare,623,8,Alone,1
1057,-1,3,female,1,1,22,S,U,1014,Mrs,293,4,Small,3
1058,-1,1,male,0,0,50,C,B,65,Mr,157,9,Alone,1
1059,-1,3,male,2,2,34,S,U,1014,Mr,623,1,Medium,5
1060,-1,1,female,0,0,27,C,U,1014,Mrs,113,5,Alone,1
1061,-1,3,female,0,0,8,S,U,1014,Miss,293,2,Alone,1
1062,-1,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
1063,-1,3,male,0,0,7,C,U,1014,Mr,157,4,Alone,1
1064,-1,3,male,1,0,13,S,U,1014,Mr,623,3,Small,2
1065,-1,3,male,0,0,7,C,U,1014,Mr,157,5,Alone,1
1066,-1,3,male,1,5,31,S,U,1014,Mr,623,8,Large,7
1067,-1,2,female,0,2,39,S,U,1014,Miss,293,0,Small,3
1068,-1,2,female,0,0,36,S,U,1014,Miss,293,2,Alone,4
1069,-1,1,male,1,0,55,C,C,94,Mr,157,9,Small,2
1070,-1,2,female,0,3,39,S,F,21,Mrs,293,7,Small,4
1071,-1,1,female,0,2,83,C,E,41,Mrs,113,9,Small,3
1072,-1,2,male,0,0,13,S,U,1014,Mr,623,5,Alone,1
1073,-1,1,male,1,1,83,C,E,41,Mr,157,7,Small,3
1074,-1,1,female,1,0,53,S,D,46,Mrs,293,1,Small,2
1075,-1,3,male,0,0,7,Q,U,1014,Mr,63,8,Alone,1
1076,-1,1,female,1,1,247,C,B,65,Mrs,113,4,Small,3
1077,-1,2,male,0,0,16,S,U,1014,Mr,623,8,Alone,1
1078,-1,2,female,0,1,21,S,U,1014,Miss,293,2,Small,2
1079,-1,3,male,2,0,8,S,U,1014,Mr,623,1,Small,1
1080,-1,3,female,8,2,69,S,U,1014,Miss,293,4,Large,11
1081,-1,2,male,0,0,13,S,U,1014,Mr,623,8,Alone,1
1082,-1,2,male,1,0,26,S,U,1014,Mr,623,6,Small,2
1083,-1,1,male,0,0,26,S,U,1014,Mr,623,1,Alone,1
1084,-1,3,male,1,1,14,S,U,1014,Master,623,0,Small,3
1085,-1,2,male,0,0,12,Q,U,1014,Mr,63,9,Alone,1
1086,-1,2,male,0,2,32,S,U,1014,Master,623,0,Small,3
1087,-1,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
1088,-1,1,male,0,2,134,C,E,41,Master,157,0,Small,5
1089,-1,3,female,0,0,7,S,U,1014,Miss,293,1,Alone,1
1090,-1,2,male,0,0,10,S,U,1014,Mr,623,3,Alone,1
1091,-1,3,female,0,0,8,S,U,1014,Mrs,293,5,Alone,1
1092,-1,3,female,0,0,15,Q,U,1014,Miss,60,7,Alone,2
1093,-1,3,male,0,2,14,S,U,1014,Master,623,0,Small,3
1094,-1,1,male,1,0,227,C,C,94,Rare,157,8,Small,5
1095,-1,2,female,1,1,26,S,U,1014,Miss,293,0,Small,3
1096,-1,2,male,0,0,10,S,U,1014,Mr,623,4,Alone,1
1097,-1,1,male,0,0,25,C,U,1014,Mr,157,5,Alone,1
1098,-1,3,female,0,0,7,Q,U,1014,Miss,60,6,Alone,1
1099,-1,2,male,0,0,10,S,U,1014,Mr,623,3,Alone,1
1100,-1,1,female,0,0,27,C,A,22,Miss,113,6,Alone,1
1101,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1102,-1,3,male,0,0,22,S,U,1014,Mr,623,6,Alone,3
1103,-1,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1
1104,-1,2,male,0,0,73,S,U,1014,Mr,623,1,Alone,7
1105,-1,2,female,1,0,26,S,U,1014,Mrs,293,9,Small,2
1106,-1,3,female,4,2,7,S,U,1014,Miss,293,7,Large,1
1107,-1,1,male,0,0,42,S,B,65,Mr,623,8,Alone,1
1108,-1,3,female,0,0,7,Q,U,1014,Miss,60,2,Alone,1
1109,-1,1,male,1,1,164,S,U,1014,Mr,623,9,Small,4
1110,-1,1,female,1,1,211,C,C,94,Mrs,113,9,Small,5
1111,-1,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1
1112,-1,2,female,1,0,13,C,U,1014,Miss,113,5,Small,1
1113,-1,3,male,0,0,8,S,U,1014,Mr,623,2,Alone,1
1114,-1,2,female,0,0,10,S,F,21,Mrs,293,2,Alone,1
1115,-1,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
1116,-1,1,female,0,0,27,C,U,1014,Mrs,113,9,Alone,1
1117,-1,3,female,0,2,15,C,U,1014,Mrs,113,3,Small,3
1118,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1119,-1,3,female,0,0,7,Q,U,1014,Miss,60,5,Alone,1
1120,-1,3,male,0,0,15,S,U,1014,Mr,623,8,Alone,2
1121,-1,2,male,0,0,13,S,U,1014,Mr,623,7,Alone,1
1122,-1,2,male,0,0,65,S,U,1014,Mr,623,0,Alone,5
1123,-1,1,female,0,0,26,S,U,1014,Miss,293,2,Alone,1
1124,-1,3,male,1,0,6,S,U,1014,Mr,623,2,Small,1
1125,-1,3,male,0,0,7,Q,U,1014,Mr,63,1,Alone,1
1126,-1,1,male,1,0,71,C,C,94,Mr,157,7,Small,2
1127,-1,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
1128,-1,1,male,1,0,75,C,D,46,Mr,157,9,Small,2
1129,-1,3,male,0,0,7,C,U,1014,Mr,157,2,Alone,1
1130,-1,2,female,1,1,13,S,U,1014,Miss,293,1,Small,1
1131,-1,1,female,1,0,106,C,C,94,Mrs,113,9,Small,3
1132,-1,1,female,0,0,27,C,U,1014,Mrs,113,9,Alone,1
1133,-1,2,female,0,2,30,S,U,1014,Mrs,293,8,Small,2
1134,-1,1,male,1,1,134,C,E,41,Mr,157,8,Small,5
1135,-1,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1
1136,-1,3,male,1,2,23,S,U,1014,Master,623,6,Small,4
1137,-1,1,male,1,0,51,S,D,46,Mr,623,8,Small,2
1138,-1,2,female,0,0,21,S,U,1014,Mrs,293,2,Alone,2
1139,-1,2,male,1,1,32,S,U,1014,Mr,623,8,Small,3
1140,-1,2,female,1,0,26,S,U,1014,Mrs,293,5,Small,2
1141,-1,3,female,1,0,14,C,U,1014,Mrs,113,7,Small,2
1142,-1,2,female,1,2,27,S,U,1014,Miss,293,0,Small,4
1143,-1,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
1144,-1,1,male,1,0,136,C,C,94,Mr,157,4,Small,2
1145,-1,3,male,0,0,9,S,U,1014,Mr,623,3,Alone,1
1146,-1,3,male,0,0,9,S,U,1014,Mr,623,6,Alone,1
1147,-1,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1
1148,-1,3,male,0,0,7,Q,U,1014,Mr,63,5,Alone,1
1149,-1,3,male,0,0,8,S,U,1014,Mr,623,5,Alone,1
1150,-1,2,female,0,0,13,S,U,1014,Miss,293,1,Alone,1
1151,-1,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
1152,-1,3,male,1,0,17,S,U,1014,Mr,623,7,Small,2
1153,-1,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1
1154,-1,2,female,0,2,23,S,U,1014,Mrs,293,5,Small,3
1155,-1,3,female,1,1,12,S,U,1014,Miss,293,0,Small,2
1156,-1,2,male,0,0,12,C,U,1014,Mr,157,5,Alone,1
1157,-1,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
1158,-1,1,male,0,0,0,S,U,1014,Mr,623,4,Alone,1
1159,-1,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1
1160,-1,3,female,0,0,8,S,U,1014,Miss,293,7,Alone,1
1161,-1,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1
1162,-1,1,male,0,0,75,C,C,94,Mr,157,8,Alone,2
1163,-1,3,male,0,0,7,Q,U,1014,Mr,63,7,Alone,1
1164,-1,1,female,1,0,136,C,C,94,Mrs,113,4,Small,2
1165,-1,3,female,1,0,15,Q,U,1014,Miss,60,7,Small,2
1166,-1,3,male,0,0,7,C,U,1014,Mr,157,5,Alone,1
1167,-1,2,female,1,0,26,S,U,1014,Miss,293,2,Small,2
1168,-1,2,male,0,0,10,S,U,1014,Mr,623,5,Alone,1
1169,-1,2,male,1,0,26,S,U,1014,Mr,623,8,Small,2
1170,-1,2,male,1,0,21,S,U,1014,Mr,623,5,Small,2
1171,-1,2,male,0,0,10,S,U,1014,Mr,623,3,Alone,1
1172,-1,3,female,0,0,8,S,U,1014,Miss,293,3,Alone,1
1173,-1,3,male,1,1,13,S,U,1014,Master,623,0,Small,3
1174,-1,3,female,0,0,7,Q,U,1014,Miss,60,8,Alone,1
1175,-1,3,female,1,1,15,C,U,1014,Miss,113,0,Small,3
1176,-1,3,female,1,1,20,S,U,1014,Miss,293,0,Small,3
1177,-1,3,male,0,0,7,S,U,1014,Mr,623,7,Alone,1
1178,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1179,-1,1,male,1,0,82,S,B,65,Mr,623,3,Small,2
1180,-1,3,male,0,0,7,C,F,21,Mr,157,7,Alone,1
1181,-1,3,male,0,0,8,S,U,1014,Mr,623,5,Alone,1
1182,-1,1,male,0,0,39,S,U,1014,Mr,623,5,Alone,1
1183,-1,3,female,0,0,6,Q,U,1014,Miss,60,5,Alone,1
1184,-1,3,male,0,0,7,C,U,1014,Mr,157,5,Alone,1
1185,-1,1,male,1,1,81,S,A,22,Rare,623,9,Small,3
1186,-1,3,male,0,0,9,S,U,1014,Mr,623,7,Alone,1
1187,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1188,-1,2,female,1,2,41,C,U,1014,Miss,113,0,Small,4
1189,-1,3,male,2,0,21,C,U,1014,Mr,157,2,Small,3
1190,-1,1,male,0,0,45,S,U,1014,Mr,623,5,Alone,1
1191,-1,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1
1192,-1,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
1193,-1,2,male,0,0,15,C,D,46,Mr,157,5,Alone,1
1194,-1,2,male,0,1,21,S,U,1014,Mr,623,8,Small,2
1195,-1,3,male,0,0,8,S,U,1014,Mr,623,3,Alone,1
1196,-1,3,female,0,0,7,Q,U,1014,Miss,60,6,Alone,1
1197,-1,1,female,1,1,26,S,B,65,Mrs,293,9,Small,1
1198,-1,1,male,1,2,151,S,C,94,Mr,623,5,Small,6
1199,-1,3,male,0,1,9,S,U,1014,Master,623,0,Small,2
1200,-1,1,male,1,1,93,S,B,65,Mr,623,9,Small,4
1201,-1,3,female,1,0,14,S,U,1014,Mrs,293,8,Small,2
1202,-1,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1
1203,-1,3,male,0,0,7,C,U,1014,Mr,157,3,Alone,1
1204,-1,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1
1205,-1,3,female,0,0,7,Q,U,1014,Miss,60,7,Alone,1
1206,-1,1,female,0,0,135,C,C,94,Mrs,113,9,Alone,4
1207,-1,3,female,0,0,7,Q,U,1014,Miss,60,1,Alone,1
1208,-1,1,male,1,0,146,C,B,65,Mr,157,9,Small,3
1209,-1,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,1
1210,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1211,-1,2,male,2,0,31,S,U,1014,Mr,623,3,Small,3
1212,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1213,-1,3,male,0,0,7,C,F,21,Mr,157,4,Alone,1
1214,-1,2,male,0,0,13,S,F,21,Mr,623,4,Alone,1
1215,-1,1,male,0,0,26,S,U,1014,Mr,623,6,Alone,1
1216,-1,1,female,0,0,211,S,U,1014,Miss,293,7,Alone,4
1217,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1218,-1,2,female,2,1,39,S,F,21,Miss,293,0,Small,4
1219,-1,1,male,0,0,79,C,U,1014,Mr,157,8,Alone,2
1220,-1,2,male,1,0,26,S,U,1014,Mr,623,5,Small,2
1221,-1,2,male,0,0,13,S,U,1014,Mr,623,2,Alone,1
1222,-1,2,female,0,2,36,S,U,1014,Mrs,293,9,Small,4
1223,-1,1,male,0,0,29,C,A,22,Mr,157,7,Alone,1
1224,-1,3,male,0,0,7,C,U,1014,Mr,157,4,Alone,1
1225,-1,3,female,1,1,15,C,U,1014,Mrs,113,2,Small,3
1226,-1,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1
1227,-1,1,male,0,0,26,S,C,94,Mr,623,5,Alone,1
1228,-1,2,male,0,0,13,S,U,1014,Mr,623,6,Alone,1
1229,-1,3,male,0,2,7,C,U,1014,Mr,157,7,Small,1
1230,-1,2,male,0,0,31,S,U,1014,Mr,623,4,Alone,3
1231,-1,3,male,0,0,7,C,U,1014,Master,157,6,Alone,1
1232,-1,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,1
1233,-1,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1
1234,-1,3,male,1,9,69,S,U,1014,Mr,623,7,Large,11
1235,-1,1,female,0,1,512,C,B,65,Mrs,113,9,Small,4
1236,-1,3,male,1,1,14,S,U,1014,Master,623,2,Small,3
1237,-1,3,female,0,0,7,S,U,1014,Miss,293,1,Alone,1
1238,-1,2,male,0,0,13,S,U,1014,Mr,623,4,Alone,1
1239,-1,3,female,0,0,7,C,U,1014,Mrs,113,7,Alone,1
1240,-1,2,male,0,0,13,S,U,1014,Mr,623,3,Alone,1
1241,-1,2,female,0,0,21,S,U,1014,Miss,293,5,Alone,2
1242,-1,1,female,0,1,63,C,D,46,Mrs,113,8,Small,2
1243,-1,2,male,0,0,10,S,U,1014,Mr,623,4,Alone,1
1244,-1,2,male,0,0,73,S,U,1014,Mr,623,1,Alone,7
1245,-1,2,male,1,2,65,S,U,1014,Mr,623,9,Small,5
1246,-1,3,female,1,2,20,S,U,1014,Miss,293,0,Small,4
1247,-1,1,male,0,0,26,S,E,41,Mr,623,9,Alone,1
1248,-1,1,female,2,0,51,S,C,94,Mrs,293,9,Small,2
1249,-1,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1
1250,-1,3,male,0,0,7,Q,U,1014,Mr,63,2,Alone,1
1251,-1,3,female,1,0,15,S,U,1014,Mrs,293,5,Small,2
1252,-1,3,male,8,2,69,S,U,1014,Master,623,0,Large,11
1253,-1,2,female,1,1,37,C,U,1014,Mrs,113,3,Small,3
1254,-1,2,female,0,0,21,S,U,1014,Mrs,293,5,Alone,2
1255,-1,3,male,0,0,8,S,U,1014,Mr,623,4,Alone,1
1256,-1,1,female,1,0,55,C,E,41,Mrs,113,4,Small,2
1257,-1,3,female,1,9,69,S,U,1014,Mrs,293,8,Large,11
1258,-1,3,male,1,0,14,C,U,1014,Mr,157,5,Small,2
1259,-1,3,female,0,0,39,S,U,1014,Miss,293,3,Alone,7
1260,-1,1,female,0,1,59,C,U,1014,Mrs,113,8,Small,2
1261,-1,2,male,0,0,13,C,U,1014,Mr,157,5,Alone,1
1262,-1,2,male,1,0,11,S,U,1014,Mr,623,2,Small,1
1263,-1,1,female,0,0,134,C,E,41,Miss,113,6,Alone,5
1264,-1,1,male,0,0,0,S,B,65,Mr,623,9,Alone,2
1265,-1,2,male,0,0,13,S,U,1014,Mr,623,8,Alone,1
1266,-1,1,female,1,1,81,S,A,22,Mrs,293,9,Small,3
1267,-1,1,female,0,0,262,C,U,1014,Miss,113,8,Alone,7
1268,-1,3,female,2,0,8,S,U,1014,Miss,293,3,Small,1
1269,-1,2,male,0,0,11,S,U,1014,Mr,623,2,Alone,1
1270,-1,1,male,0,0,50,S,C,94,Mr,623,9,Alone,1
1271,-1,3,male,4,2,31,S,U,1014,Master,623,0,Large,7
1272,-1,3,male,0,0,7,Q,U,1014,Mr,63,4,Alone,1
1273,-1,3,male,0,0,7,Q,U,1014,Mr,63,4,Alone,1
1274,-1,3,female,0,0,14,S,U,1014,Mrs,293,1,Alone,2
1275,-1,3,female,1,0,16,S,U,1014,Mrs,293,2,Small,2
1276,-1,2,male,0,0,12,S,U,1014,Mr,623,7,Alone,1
1277,-1,2,female,1,2,65,S,U,1014,Miss,293,3,Small,5
1278,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1279,-1,2,male,0,0,13,S,U,1014,Mr,623,9,Alone,1
1280,-1,3,male,0,0,7,Q,U,1014,Mr,63,2,Alone,1
1281,-1,3,male,3,1,21,S,U,1014,Master,623,0,Medium,5
1282,-1,1,male,0,0,93,S,B,65,Mr,623,3,Alone,4
1283,-1,1,female,0,1,39,S,D,46,Mrs,293,9,Small,2
1284,-1,3,male,0,2,20,S,U,1014,Master,623,0,Small,3
1285,-1,2,male,0,0,10,S,U,1014,Mr,623,8,Alone,1
1286,-1,3,male,3,1,22,S,U,1014,Mr,623,5,Medium,3
1287,-1,1,female,1,0,60,S,C,94,Mrs,293,1,Small,2
1288,-1,3,male,0,0,7,Q,U,1014,Mr,63,3,Alone,1
1289,-1,1,female,1,1,79,C,B,65,Mrs,113,9,Small,2
1290,-1,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1
1291,-1,3,male,0,0,7,Q,U,1014,Mr,63,6,Alone,1
1292,-1,1,female,0,0,164,S,C,94,Miss,293,5,Alone,4
1293,-1,2,male,1,0,21,S,U,1014,Mr,623,7,Small,2
1294,-1,1,female,0,1,59,C,U,1014,Miss,113,3,Small,2
1295,-1,1,male,0,0,47,S,U,1014,Mr,623,1,Alone,2
1296,-1,1,male,1,0,27,C,D,46,Mr,157,8,Small,1
1297,-1,2,male,0,0,13,C,D,46,Mr,157,2,Alone,1
1298,-1,2,male,1,0,10,S,U,1014,Mr,623,3,Small,1
1299,-1,1,male,1,1,211,C,C,94,Mr,157,9,Small,5
1300,-1,3,female,0,0,7,Q,U,1014,Miss,60,4,Alone,1
1301,-1,3,female,1,1,13,S,U,1014,Miss,293,0,Small,3
1302,-1,3,female,0,0,7,Q,U,1014,Miss,60,8,Alone,1
1303,-1,1,female,1,0,90,Q,C,94,Mrs,60,7,Small,3
1304,-1,3,female,0,0,7,S,U,1014,Miss,293,5,Alone,1
1305,-1,3,male,0,0,8,S,U,1014,Mr,623,6,Alone,1
1306,-1,1,female,0,0,108,C,C,94,Rare,113,7,Alone,3
1307,-1,3,male,0,0,7,S,U,1014,Mr,623,7,Alone,1
1308,-1,3,male,0,0,8,S,U,1014,Mr,623,4,Alone,1
1309,-1,3,male,1,1,22,C,U,1014,Master,157,2,Small,3
